"","clusterNum","med_rent_00","hhinc_all_00","pct_inc_rent_00","own_rate_00","shwhite_hh_00","ed1_ns_00"
"36047005800",4,0.0365174304695134,0.06177611780817,-0.650695718837374,-0.509442468394293,1.09681747066847,-0.541568663822683
"36047005900",2,-1.08230232620929,-1.05539505874872,0.944738370359296,-0.776723700877406,-0.12313667732248,2.4716434658669
"36047006000",4,0.0857454997633983,0.226349979991311,-0.744544782907767,-0.131004928477126,0.861092284019187,0.473177386686074
"36047006200",4,-0.0529881500647837,-0.350494622495256,0.062557168097607,-0.480865913545597,1.01187807319464,-0.279713818372873
"36047006300",15,0.868919329438571,1.07532671447197,-1.17625047763157,-0.417791631522213,1.24998283229346,-0.519619817128059
"36047006400",4,0.126023011003843,0.159409251387811,-0.519307029138825,-0.271705530954311,1.01318094579696,-0.612716672756111
"36047006500",15,1.22246637254907,1.0024524805128,-0.631925906023296,-0.334019470618414,1.234632365902,-0.346979361882464
"36047006600",4,0.0991713368435575,-0.176103505996374,0.062557168097607,-0.733468620717821,0.980789528483838,-0.290936168892149
"36047006700",15,1.21799109352235,1.41774391445184,-1.08240141356118,-0.197836846019205,1.27617118961363,-0.931070276095844
"36047006800",18,-0.0753645451983498,-0.301246528043207,0.100096793725765,-0.694263628669775,0.673663674958704,0.216460845137386
"36047006900",21,1.18666414033535,0.642234764465921,0.419183611565098,-0.196087430334903,0.847919487851914,0.159979348929166
"36047007000",4,-0.303603775560832,-0.0681676494809778,-1.3264089801442,0.042503888609513,0.637327177377339,-0.261076430006819
"36047007100",20,-1.47612688056024,-0.931115092026344,-0.369148526626197,-0.850368965720746,-0.386268124025426,0.120423995074615
"36047007200",18,-0.25885098529368,-0.247359511222179,-0.425457965068433,-0.928143694137032,-0.283799750912682,0.479031405721678
"36047007400",11,-0.0619387081182229,-0.366299323124447,-0.33160890099804,-0.613257518947907,-0.426516457556892,2.43547797083762
"36047007500",15,1.20008997741551,1.4338722608277,-1.43902785702867,-0.143901014767817,1.28655751067387,-0.613484093827419
"36047007600",17,-0.397584635121855,-0.634655588074016,0.381643985936942,-0.451981366498298,-0.320094474886412,1.24073543111288
"36047007700",4,0.533273402434916,0.0758547077884371,-0.143910772857256,-0.448355711547592,0.938878295718476,0.49449711189565
"36047007800",17,-0.473664378576012,-0.652510045098803,0.156406232167999,-0.669512826352915,-0.423261985960212,0.516821313469669
"36047008000",11,-0.267801543347109,-0.744209673322774,-0.0876013344150202,-0.440901282319519,-0.0760904459313877,1.36802402729229
"36047008200",2,-0.205147636973098,-0.755051805836317,1.01981762161561,-0.567247777585395,0.0507852199874028,2.00477642635883
"36047008400",18,-0.0574634290915033,-0.640319388640793,0.550572301263648,-0.76544564356716,0.27178353777744,0.462868458525223
"36047008500",20,-2.38908380201015,-1.62269211170844,-0.275299462555805,-1.41063115888537,-0.983754083310977,1.00241719556728
"36047008800",11,-0.276752101400542,-0.74075745202493,0.475493050007334,-0.142220071332104,0.0458345096237777,1.15189034605629
"36047009000",18,-0.214098195026528,-0.584868084044178,0.588111926891804,-0.590382465555185,-0.204024680845172,0.226287341191812
"36047009200",2,-0.33493072874784,-0.724251518944614,0.0813269809116858,-0.648662547869814,-0.262094951226419,3.26975328342699
"36047009400",2,-0.0485128710380637,-0.620199411389297,0.681960990962197,-0.473616568011599,0.202375559234269,2.5172706870599
"36047009600",2,-0.0753645451983498,-0.604017124055654,0.719500616590354,-0.293515976405461,-0.250141441638559,2.27275292184285
"36047009800",2,-0.321504891667694,-0.634331942327343,0.231485483424314,-0.546905801576192,-0.410655190200359,2.78891426041202
"36047010000",2,-0.142493730599084,-0.677970177170398,0.738270429404432,-0.489999340276899,-0.322691558295754,2.55201634512763
"36047010100",18,-0.111166777412075,-0.511616263380554,0.625651552519961,-0.280470045726566,0.267590892888671,0.168301913971303
"36047010200",11,-0.138018451572367,-0.63179671731174,0.362874173122863,-0.153618702997464,-0.176799125494282,0.62068695693444
"36047010400",2,-0.111166777412075,-0.85117459259815,1.18874593694232,-0.527739297002056,-0.496864392232849,4.00304732413483
"36047010600",2,-0.303603775560832,-0.694260346419599,0.663191178148119,-0.287886220846596,-0.604619279069197,2.32739163582436
"36047010800",17,-0.294653217507402,-0.652833690845477,0.88842893191706,-0.418092739041776,-0.312296132244901,1.39784341384998
"36047011000",11,0.0409927094962334,-0.582764386690802,0.944738370359296,-0.19102836770513,-0.120146765281775,0.816916778210724
"36047011200",2,-0.675051934778202,-1.06138250506217,0.757040242218511,-0.835993491422732,0.240181321326874,3.15241558455097
"36047011400",18,-0.603447470350758,-0.463339106168524,-1.0636316007471,-0.620330788076788,0.422330682933773,0.489787266977667
"36047011600",2,-0.281227380427256,-0.730185024300285,0.588111926891804,-0.34240646553764,-0.281252809404915,2.28468837994746
"36047011700",18,0.0320421514428261,-0.572677427586167,0.832119493474825,-0.469013156531472,0.10117313949838,0.274689148698533
"36047011800",2,-0.299128496534118,-0.929550804250757,1.33890443945494,-0.420875906151366,-0.230321274875772,1.91048916166765
"36047012000",2,-0.0395623129846241,-0.448721106610465,0.00624772965537216,-0.336649105458343,-0.90810199846443,3.45443917830115
"36047012100",9,0.300558893045717,-0.247089806433285,1.13243649850008,-0.217186071460038,0.117853134786847,0.22519603746881
"36047012200",17,-0.111166777412075,-0.539287974721083,0.944738370359296,-0.405938399373077,-0.198020269130871,0.991027297472584
"36047012300",4,0.14839940613741,-0.289217694458532,-0.350378713812119,-0.726070100578002,0.391389541242995,-1.10019233411561
"36047012400",11,0.0812702207366783,-0.402925233456258,-0.688235344465532,-0.679933100711921,0.535239898079545,1.15800541563504
"36047012500",9,-0.0932656613052156,-0.738977400418232,3.04695740553608,-0.816118086587551,0.637831526092562,-0.824009402040457
"36047012700",20,-1.53430550790754,-1.18328906964227,-0.0688315216009421,-1.16168194726652,-0.5737244806551,1.20708314600284
"36047012801",4,-0.115642056438791,0.0810330397352038,-1.04486178793302,-0.325278614755045,0.597917967540015,0.327532992713561
"36047012802",11,-0.245425148213534,-0.466090095015243,-0.481767403510668,0.0895040742807231,0.612081799008551,2.20369883195558
"36047012901",4,0.161825243217569,0.428412807830727,-0.575616467581061,-0.378216345337688,0.0573746538589887,-0.774957607154523
"36047012902",15,1.2582686047628,0.626376122878952,0.137636419353921,-0.584131523525208,0.715859650704068,-0.379072639879794
"36047013000",18,-0.0574634290915033,-0.247952861757743,-0.406688152254355,-0.586938210356848,0.662643918163274,0.235192869502351
"36047013100",4,0.622778982969246,0.462018024526922,-0.688235344465532,-0.355296392563311,0.306892200622051,0.115164368008294
"36047013200",18,0.0588938256031126,-0.406701100500775,0.362874173122863,-0.0618990701935142,0.844440858595773,0.181656709320144
"36047013300",15,0.886820445545417,0.926395730044677,-0.33160890099804,-0.201991677390944,0.732258221845712,-0.643726785751484
"36047013400",4,0.358737520393041,0.0961904488710482,-0.294069275369884,0.200219342139958,1.01145634013542,-0.705719618935602
"36047013500",15,1.03897993245376,0.59525219024058,-0.556846654766982,-0.27072580095894,0.810579562039172,-0.955860281371258
"36047013600",4,0.0499432675496726,0.152612690707682,-0.969782536676709,-0.10560034540873,1.07767168659415,-0.438620724583917
"36047013700",15,0.734660958637109,0.888960705346186,-0.875933472606317,-0.267309691725523,0.893205256849605,-1.10019233411561
"36047013800",4,0.0454679885229534,0.00837456960715218,-0.181450398485413,-0.434607524439028,1.15842272314359,0.142264691270532
"36047013900",4,0.206578033484701,0.114206728769172,0.0250175424694502,-0.372329963063788,0.48553805553039,-0.130027730338049
"36047014000",8,0.0141410353359477,0.901421066593092,-1.30763916733012,0.254784771574948,1.43333640475235,-0.74649160231273
"36047014100",4,0.228954428618299,0.03825786021661,-0.369148526626197,-0.0458928914242475,0.468330867809594,-0.367371779456498
"36047014200",4,0.00519047728250772,0.0469423544189989,-0.538076841952904,-0.673782468136315,0.98440422722351,-0.581544182239922
"36047014300",18,0.00519047728250772,-0.384207721107013,0.212715670610235,-0.54268160591076,0.545603514713834,-0.559294682470139
"36047014400",8,-0.299128496534118,0.896890026139671,-0.59438628039514,2.08334364126734,1.55552076878117,-0.557690146110848
"36047014500",18,-0.308079054587548,-0.552773214165787,-0.0125220831587066,-0.689540519847941,0.360528400119021,0.0575674373697665
"36047014600",3,-0.308079054587548,1.72472190517103,-0.387918339440276,1.77350586450275,1.55838827687769,-1.10019233411561
"36047014700",11,0.0141410353359477,-0.350494622495256,0.100096793725765,-0.363247798421679,0.455461839489766,0.816219464491529
"36047014800",21,0.484045333141064,0.557331696922076,0.269025109052471,1.0878905575231,1.37202043987979,0.14610414549361
"36047014900",4,0.578026192702081,0.588995039138236,-0.350378713812119,-0.097663586227406,0.629476976952821,-0.43888172262807
"36047015000",21,-0.24990042724025,0.0663071582615904,-0.275299462555805,0.937882769592176,1.48790936912354,-0.910756514888649
"36047015100",15,1.70579650743432,1.31590338616545,-0.481767403510668,0.0374560534557711,1.04366478060663,-0.868960598694116
"36047015300",15,0.944999072892741,1.32323935642337,-1.27009954170196,-0.207751370000093,0.999205210794171,-0.976769924909863
"36047015500",15,1.41042809167111,1.23278037022831,-0.688235344465532,-0.0582129205631637,1.10505600269993,-1.10019233411561
"36047015600",8,0.260281381805305,0.582252419415886,-1.49533729547091,1.12319674119283,1.13187734904662,-1.10019233411561
"36047015700",15,1.48650783512528,1.33963740758812,-1.10117122637526,0.12855844251609,1.07521311767578,-1.02267473201476
"36047015800",21,-0.0708892661716298,0.680478903531095,0.118866606539843,0.773412173684032,1.0678109994781,-0.763371637237335
"36047015900",8,0.649630657129532,1.40145374520264,-1.00732216230487,0.406678262058151,0.993243125062809,-0.715673717200105
"36047016000",4,-0.084315103251786,0.0236398606585541,-0.763314595721845,-0.852587765069261,0.815071265095353,-0.712790003409447
"36047016100",15,0.631729541022653,1.33284084690799,-1.45779766984275,-0.270598629748165,0.308904089979514,-0.376361663585676
"36047016200",4,0.202102754457981,0.104173710622312,-0.256529649741727,-0.315610756698986,1.15058361254469,-1.10019233411561
"36047016300",14,0.922622677759142,0.938100917882678,-0.838393846978159,-0.203125366698717,-0.0926680957436387,-0.663486027349312
"36047016400",15,1.08373272272089,0.413686926357113,-1.25132972888789,-1.42389222355249,0.0754387542062631,-1.10019233411561
"36047016500",15,1.15533718714834,2.06266200565525,-1.0636316007471,0.317911861733822,1.22328541825732,-0.907190170562117
"36047016700",15,0.976326026079747,1.39810940582035,-1.23255991607381,-0.0606117420712458,1.16034791806565,-0.814889051192929
"36047016800",8,-0.540793563976743,0.496540237505362,-2.18982036959181,1.06390708322638,1.16111723098969,0.377088676326556
"36047016900",4,0.251330823751866,0.10207001326894,-0.294069275369884,-0.295993912730604,0.643885125554213,-0.338001735753739
"36047017000",4,0.0723196626832391,0.138695923600748,-0.21899002411357,0.520227371040321,1.21601251009019,-0.360199997808836
"36047017100",15,1.32092251113681,1.26471341723336,-0.95101272386263,0.244623131837325,1.24265627500473,-0.877689685778595
"36047017200",4,-0.0798398242250694,-0.312466247261198,-0.538076841952904,0.716785522767721,1.05781866905553,0.305885745443509
"36047017300",8,0.533273402434916,0.0652822800637919,-0.556846654766982,0.955046832042355,1.3051213666783,-1.10019233411561
"36047017400",8,0.649630657129532,0.321286065682013,-0.613156093209218,0.673464234392701,0.978804775097192,-0.710396893081684
"36047017600",9,-0.464713820522583,-0.211650597172608,0.513032675635491,0.0489770564695282,1.1575803165732,0.555819349034866
"36047017800",9,-0.24094986918682,-0.490363526015707,0.775810055032589,-0.132822789256495,0.523386302818625,0.0753896718627348
"36047017900",5,-0.540793563976743,-0.0430311631560519,-0.650695718837374,-0.479387598033158,-1.07712025500892,-0.137497542310797
"36047018000",4,-0.200672357946382,-0.0166000938444374,-0.237759836927648,0.01544527864478,0.8814241346943,-0.0734482697224622
"36047018100",14,0.448243100927338,0.34809472169808,-0.650695718837374,-0.488629326267202,-0.414852372421637,-0.727084033189064
"36047018200",4,-0.173820683786089,-0.0288986322180059,-1.04486178793302,0.143640352720401,0.7557708123148,0.639401458825273
"36047018300",18,0.479570054114344,-0.0413050525071322,-0.275299462555805,-0.640876821612756,-0.291740950467984,-1.10019233411561
"36047018400",21,-0.231999311133387,0.22877732309136,0.456723237193255,1.00359894561984,1.2369777714886,-0.731108068886925
"36047018501",20,-2.344331011743,-1.40148024385755,-0.744544782907767,-1.37161635022862,-1.11489393790505,1.24252020337796
"36047018502",12,-0.7332305621255,-0.784719332614659,2.37124414422926,-0.61873646318794,-0.26342574486268,1.85766718902417
"36047018600",4,0.0857454997633983,-0.295906373223103,0.00624772965537216,0.374183628270634,0.971124952206727,0.446995724142123
"36047018700",9,0.80179014403784,-0.500882012782573,1.67676107010836,0.0699304596115106,-0.0378525866518178,1.23760946416506
"36047018800",4,0.313984730125877,-0.293317207249722,-0.406688152254355,0.384308098356974,0.974435976057016,0.117579913406798
"36047018900",18,-0.0395623129846241,-0.44629376351042,-0.275299462555805,-1.42389222355249,-0.346809591411315,-1.10019233411561
"36047019000",11,-0.281227380427256,-0.510267739436087,0.381643985936942,-0.412607657051752,0.514285938059033,1.05544046615359
"36047019100",11,-0.160394846705943,-0.170709410218491,0.362874173122863,-0.418747861065745,-0.493595886193373,0.987066285284201
"36047019200",11,0.0544185465763926,-0.504064529291522,0.456723237193255,-0.261390696863501,0.718997809545303,1.99989823506193
"36047019300",5,-0.719804725045354,-0.228048648337362,-1.00732216230487,0.452630368416881,-1.16594302547283,-0.816211569571416
"36047019400",11,-0.214098195026528,-0.340839191052852,-0.294069275369884,0.0836038937823486,0.504069272189286,0.79220166187167
"36047019500",5,-0.0664139871449102,0.0646889295282245,-1.13871085200341,-0.583299279864694,-0.707009681578267,-0.914296068962773
"36047019600",11,-0.0485128710380637,-0.24757527505329,0.043787355283529,-0.289412501962277,0.847075647742363,0.789394550625239
"36047019700",14,0.457193658980778,0.218204895366711,-0.256529649741727,-0.133021533438926,-0.668405947150921,-0.70571482425551
"36047019800",8,-0.0350870339579045,0.260980074885305,-1.21379010325973,0.388360053305286,1.32571595582371,-0.801094946438057
"36047019900",5,-0.0887903822784989,-0.179124199631986,-0.143910772857256,-0.723522542405675,-0.834792281947791,-0.575198382211789
"36047020000",8,0.0499432675496726,-0.0656324244653752,-0.688235344465532,0.776116881213863,1.3840419962405,-0.540051842375029
"36047020100",14,0.206578033484701,0.0885308328664578,0.212715670610235,-0.309018163107949,-0.731333698608144,-0.901980101176294
"36047020200",8,0.443767821900619,0.299493918739377,-0.875933472606317,1.15811650925789,1.1412203583587,-0.937574970635065
"36047020300",5,-0.196197078919666,-0.0112059980665552,-0.406688152254355,-0.355723546126664,-0.79195645052297,-1.10019233411561
"36047020400",8,0.595927308808927,0.867654027023556,-1.77688448768208,1.56625117401826,1.40561953641241,0.747196392162278
"36047020500",5,0.21105331251142,0.134434587936226,-0.744544782907767,-0.467144102246307,-0.590267401046111,-0.702018936769868
"36047020600",8,0.13944884808397,0.372476034614102,-1.10117122637526,0.745302242245263,1.30485517950833,-0.599781675009146
"36047020700",14,0.672007052263098,0.294531350623726,-0.519307029138825,-0.425374021669292,-0.265040858910441,-0.702018936769868
"36047020800",8,0.367688078446449,0.367135879793999,-1.00732216230487,0.661220252420956,1.10438570913339,-0.280560545427304
"36047021000",18,-0.129067893518938,-0.445268885312621,0.250255296238392,-0.393280185314579,0.764348296077718,-0.272335414454322
"36047021200",11,-0.446812704415723,-0.666534694121292,0.062557168097607,-0.338814065868727,0.36777144376683,0.852682149635696
"36047021300",13,-0.504991331763021,-0.603909242140096,-0.0688315216009421,-1.33998102189373,-1.34689915714101,-0.562282951630697
"36047021400",11,-0.473664378576012,-0.505035466531541,0.456723237193255,-0.109474426664479,0.953427566831937,1.75351008444865
"36047021500",17,-0.00823535979761879,-0.0895282687613874,-0.350378713812119,-0.792855467571652,-0.717507641942657,0.924165872950581
"36047021600",9,0.0320421514428261,-0.833212253657809,1.58291200603796,-0.0352434479381939,1.16477076350283,0.445542965401974
"36047021700",5,-0.478139657602729,-0.532113827336502,-0.819624034164081,-1.21888221132155,-1.23294924405203,-0.0374635711939967
"36047021800",9,-0.0440375920113441,-0.525802735276383,0.963508183173374,-0.126007014683888,1.20699071244884,0.060416869202372
"36047021900",13,-0.366257681934846,-0.760499842571974,0.156406232167999,-0.731437963062424,-1.40824514070793,-0.570851356217067
"36047022000",9,-0.115642056438791,-0.907381070603669,2.3337045186011,-0.450246925738551,1.06881203619011,-0.16046856771178
"36047022100",13,-0.742181120178929,-1.00177774671658,0.925968557545217,-0.739513101336289,-1.38963598764784,-0.722244107398907
"36047022200",9,0.0141410353359477,-0.843838622340233,2.05215732638993,-0.597942246106524,1.24587217882799,0.747837846581125
"36047022300",13,-0.290177938480689,-0.698575623041904,0.719500616590354,-0.989179110540526,-1.32745814226532,-0.261977293212701
"36047022400",9,-0.294653217507402,-0.589722770244271,0.738270429404432,-0.391276961049781,0.469454591362482,0.736599075612985
"36047022500",13,-0.545268843003457,-0.905223432292514,0.944738370359296,-0.690599181326124,-1.32851541144394,-0.397495405790929
"36047022600",9,-0.406535193175285,-0.913961867452682,1.71430069573651,-0.468933874991295,-0.00274232277479767,0.290327941111179
"36047022700",5,-0.719804725045354,-0.499209843091432,-0.444227777882512,-0.653950209037518,-1.33382471790035,-0.923068515373643
"36047022800",9,-0.406535193175285,-0.917899557370535,1.01981762161561,-0.282916453426808,0.227087750137233,0.627342798417562
"36047022900",12,-0.411010472202001,-0.613780437413616,2.01461770076177,-0.413788728314983,-1.36216666644717,-0.622276131463018
"36047023000",9,-0.0619387081182229,-0.849016954287,1.41398369071126,-0.525433653243706,1.05149780861574,0.25312069818656
"36047023100",5,-0.442337425389007,-0.383236783866994,-0.500537216324747,-0.504088217131423,-1.27651880674766,-0.146651533991986
"36047023200",9,-0.146969009625797,-1.09763082868952,2.10846676483216,-0.306337240762807,1.15560894066984,0.815218508679451
"36047023300",20,-1.28816516143819,-0.937641947917578,-0.0688315216009421,-0.9470799168301,-1.2955772958303,0.309898160137739
"36047023500",13,-0.496040773709591,-1.03441202617276,1.33890443945494,-0.839352912749186,-0.824512399567166,-0.268812863779301
"36047023700",12,-0.415485751228714,-1.314311656087,3.10326684397832,-0.862923046249322,-0.550266176989993,1.63574711579178
"36047023800",9,-0.00823535979761879,-0.974915149742736,1.88322901106322,-0.487828587485282,1.46261987869412,-0.228186182118497
"36047023900",6,-0.594496912297325,-1.25875246957482,-0.59438628039514,-0.730930298648575,-1.08392279490127,3.9666223595939
"36047024000",9,-0.0395623129846241,-0.744695141942783,2.20231582890255,-0.491938039347224,1.48184985689008,1.31511971776998
"36047024100",13,-0.800359747526228,-1.57166396564968,0.456723237193255,-0.876823381390423,-1.13761832685457,0.026864983119293
"36047024200",9,0.528798123408196,-0.732558426442551,3.44112347463173,0.110523467306185,1.15612468273748,0.655939582832011
"36047024300",17,-1.01517314080856,-0.937641947917578,-0.125140960043178,-0.452352640395743,-1.34387926926697,0.889861722034596
"36047024400",9,0.273707218885432,-0.637945986498523,1.22628556257047,0.320207348432465,1.23146452110101,0.427159979805484
"36047024500",13,-0.777983352392652,-0.890821196565574,0.869659119102982,-0.563626822747628,-1.43818052786613,-0.210701606768342
"36047024600",8,0.0857454997633983,0.0769874679017933,-1.15748066481749,0.68998558621052,0.977346044976588,0.491694010670602
"36047024700",13,-0.948043955407832,-1.32461437902275,0.719500616590354,-0.945214362737185,-1.44578430219558,0.0195976293795336
"36047024800",11,-0.42891158830886,-0.389547875927113,0.832119493474825,-0.147962330078612,0.78387536778821,1.44241967889598
"36047024900",13,-0.715329446018637,-0.65941448769449,-0.181450398485413,-0.616702919435818,-1.44360629352119,-0.542797234731314
"36047025000",11,-0.24990042724025,0.130119311313921,0.663191178148119,0.50810059132936,0.293819045721743,2.97802111348581
"36047025100",13,-1.31501683559849,-1.03996794482398,-0.387918339440276,-1.00129904967666,-1.35958158990124,-0.358389840430393
"36047025200",9,-0.169345404759376,-0.607469345353497,1.24505537538455,-0.489778611640712,0.857067349313589,1.32852397854264
"36047025300",13,-0.764557515312506,-0.734554241880369,0.362874173122863,-0.491075636158232,-1.3611832679185,-0.578580137035055
"36047025400",9,-0.102216219358645,-0.477094050402118,0.944738370359296,0.066558648929808,0.524796434188408,0.51105473848402
"36047025500",20,-2.36670740687658,-1.54787600326923,-0.481767403510668,-1.42389222355249,-1.1651577292521,0.534359712859773
"36047025600",11,-0.209622915999812,-0.0501513695828577,0.212715670610235,0.443031042462439,0.624865853654107,1.05821209302632
"36047025700",11,-0.102216219358645,-0.433995225136851,0.344104360308784,-0.122552333836907,-0.605626718147916,0.884420620194045
"36047025800",11,-0.236474590160104,-0.444729475734833,-0.275299462555805,-0.402853352912827,0.997723102363226,1.15088503975634
"36047025901",12,-0.688477771858348,-1.28966063838208,3.72267066684291,-0.887138445761623,-1.17751561429731,1.25703216728481
"36047025902",20,-2.18322096678125,-1.46658697989657,-0.256529649741727,-1.42389222355249,-1.0231576374361,2.09118616849751
"36047026000",11,0.0365174304695134,-0.435721335785775,-0.0500617087868634,0.198765961383914,0.714795634899347,1.43943196328358
"36047026100",12,-0.943568676381119,-1.35465949250554,2.23985545453071,-0.743714936505189,-1.24462223948009,0.000633477315328861
"36047026200",9,-0.178295962812806,-0.481948736602212,1.41398369071126,0.493976424289757,0.757098028636818,0.201528387976232
"36047026300",13,-0.863013653900242,-0.847776312258086,0.00624772965537216,-0.784358319016555,-1.43238882433215,0.193090075550525
"36047026400",9,-0.146969009625797,-0.567876682343852,0.700730803776276,-0.321001437753761,0.791182358402688,0.302634069004364
"36047026500",13,-0.464713820522583,-0.82042824666423,1.09489687287192,-0.590935557630833,-1.43133520081341,0.185941232372758
"36047026600",11,0.255806102778585,-0.194713136430061,-0.181450398485413,-0.0633101185863017,0.872654639701757,0.743719703796727
"36047026700",13,-0.697428329911778,-0.411070318080859,0.043787355283529,-0.373170735125063,-1.41458355498104,-0.592643259488883
"36047026800",11,0.0991713368435575,-0.306316978074416,-0.162680585671335,-0.308463100334679,1.28840475163113,1.40943955275824
"36047026900",13,-0.630299144511047,-0.690862066079534,0.00624772965537216,-0.506830550316167,-1.46559113203767,-0.145023117953289
"36047027000",4,-0.330455449721124,-0.67209061277251,-0.181450398485413,-0.266288392111767,1.30609318550321,-0.676784902534788
"36047027101",17,-0.531843005923314,-0.752246876031816,-0.519307029138825,-0.857126067469555,-1.43700831268527,1.45312391133919
"36047027102",17,-0.800359747526228,-0.630178488578374,-0.162680585671335,-0.275519354099679,-1.48416525833473,0.870111707210257
"36047027200",18,-0.106691498385362,-0.485347016942276,0.175176044982078,-0.33928460061688,0.928691970646255,0.378083612351908
"36047027300",13,-0.894340607087251,-0.669879033503577,0.156406232167999,-0.589646799396319,-1.45404992734823,-0.531970067179399
"36047027400",11,0.282657776938872,0.0203494622340474,0.437953424379177,0.0321527734182401,1.08301491728144,0.665320274390411
"36047027500",13,-0.594496912297325,-0.582980150521918,1.26382518819863,-0.42210337134856,-1.41380909481591,-0.736665059905812
"36047027600",11,-0.214098195026528,-0.589075478750925,0.437953424379177,-0.608222520782662,0.912856976526611,1.43816307396348
"36047027700",13,-1.01069786178185,-0.958786803366873,0.118866606539843,-0.766902970001735,-1.43392355473824,-0.25274973569588
"36047027800",9,-0.33493072874784,-0.841734924986861,0.700730803776276,-0.551698041380192,1.05991978609922,0.472562677533463
"36047027900",13,-0.594496912297325,-1.15211119604612,1.113666685686,-0.444293505659664,-1.44473459191597,-0.624343634299961
"36047028000",11,-0.33493072874784,0.298469040541579,-0.444227777882512,0.438308862567017,0.878256588525614,1.4191751936987
"36047028100",20,-1.54325606596097,-1.52932031379332,0.193945857796157,-1.10997296404701,-1.24892575050545,0.409409713965409
"36047028200",9,0.399015031633454,-0.152639189362593,0.700730803776276,-0.249586014613495,1.00994727955276,-0.0369307140826829
"36047028300",12,-1.37319546294578,-1.47074043364554,1.56414219322388,-1.14077104171366,-1.15711375608927,0.46941873947919
"36047028400",18,-0.133543172545654,-0.480006862122173,-0.0312918959727853,-0.533881361863788,0.977506682330898,0.315535300891465
"36047028501",6,-0.325980170694411,-0.117847271595258,-0.95101272386263,-1.42389222355249,-0.588777479313486,3.8904382068833
"36047028502",20,-2.37118268590329,-1.50650328865289,-0.143910772857256,-1.38462374777876,-1.04954496334917,0.773273477924363
"36047028600",9,-0.106691498385362,-0.98241294287399,1.78937994699283,-0.987622134233376,1.04687142985281,0.556452623101081
"36047028700",20,-1.48060215958695,-1.31441953800255,0.494262862821412,-0.969770722367773,-1.24282912763744,1.41419422275478
"36047028800",18,-0.120117335465508,-0.449368398103811,0.137636419353921,-0.398367410822722,0.816808130058384,0.561040689663463
"36047028900",17,-0.876439490980389,-1.06785541999562,0.325334547494706,-0.587413482368885,-1.20145566480646,0.734172414543372
"36047029000",9,0.0096657563092277,-0.64981299720986,0.738270429404432,-0.650791844748119,0.986719337351426,0.827731609607825
"36047029100",13,-0.572120517163749,-0.781860461852384,1.16997612412824,-0.316898939566271,-1.48416525833473,-0.798382873662331
"36047029200",18,-0.267801543347109,-0.773607495312226,0.118866606539843,-0.652840947683625,1.10850362401618,0.320600516043546
"36047029300",20,-1.46270104348009,-0.979823776900605,-0.556846654766982,-0.62442230462305,-1.37679252054826,-0.0094720090767255
"36047029400",4,-0.0574634290915033,-0.0605619744341663,-0.782084408535924,-0.590382465555185,0.662084416162624,0.569104345267382
"36047029500",13,-0.446812704415723,-0.526126381023057,0.344104360308784,-0.112214294270076,-1.48416525833473,-0.613734675945557
"36047029600",4,-0.0485128710380637,-0.275085163520483,-0.763314595721845,-0.548368272930639,1.1191704912426,-0.285604433357691
"36047029700",5,-0.272276822373826,-0.397315373847261,-0.481767403510668,-0.0610043703791587,-1.48416525833473,-0.720875633370221
"36047029800",4,-0.0350870339579045,-0.430165417134556,-0.0312918959727853,-0.257515632658376,1.00116159472666,-0.0397145173260714
"36047029900",13,-0.885390049033818,-0.683040627201607,-0.125140960043178,-0.319762414257359,-1.40679412453042,-0.612340243673982
"36047030000",11,0.0902207787901182,-0.257608293200151,0.325334547494706,-0.0526285982091484,0.771313312504939,0.8160589223343
"36047030100",13,-0.460238541495869,-0.555793907801399,0.475493050007334,-0.331253357974006,-1.39894879977404,-0.514136251442226
"36047030200",4,-0.227524032106674,-0.0178407358733511,0.0250175424694502,0.293468963183891,0.880189169866441,0.480972740757032
"36047030300",13,-1.09125288426272,-1.38885805973731,1.45152331633941,-0.915947718992377,-1.46277298873743,-0.411161215053462
"36047030400",9,-0.124592614492221,-0.395427440325005,1.09489687287192,-0.276857824854869,0.90024588499537,1.21027516621594
"36047030600",11,-0.00823535979761879,-0.417920819718766,-0.275299462555805,0.492586812017986,0.90764512555679,0.592478177993156
"36047030700",20,-2.26377598926212,-1.61141845153267,0.419183611565098,-1.08311094792875,-1.35317681575651,-0.028546925798567
"36047030800",4,-0.692953050885061,-0.49883225638698,-1.27009954170196,0.125478785930539,1.15061800515213,-0.610784096655029
"36047030900",20,-1.67303915773571,-1.39317333635961,0.043787355283529,-0.825929254254749,-1.29636882063814,0.0914072706550158
"36047031100",13,-0.889865328060535,-0.939098353777608,0.306564734680627,-0.611197746971216,-1.46270957291846,-0.47918795293418
"36047031300",13,-0.880914770007105,-0.961969319875821,0.269025109052471,-0.81734672693071,-1.44183373190806,-0.24821653111025
"36047031400",11,-0.804835026552944,-0.49333027869354,-0.969782536676709,0.537975340118971,1.09064916216438,1.74489954183994
"36047031500",13,-0.487090215656159,-0.81136616575739,0.88842893191706,-1.0842516454099,-1.44215641087301,-0.607667059643627
"36047031701",13,-0.652675539644626,-0.77511784213003,-0.0500617087868634,-0.94150541366627,-1.45835211748916,-0.234028504911415
"36047031702",13,-0.370732960961563,-0.620199411389297,0.212715670610235,-0.694634753773274,-1.43558997054667,-0.850530821718094
