"","CT_id_full","med_rent_00","med_rent_10","med_rent_15","hhinc_all_00","hhinc_owners_00","hhinc_renters_00","hhinc_all_10","hhinc_owners_10","hhinc_renters_10","hhinc_all_15","hhinc_owners_15","hhinc_renters_15","pct_inc_rent_00","pct_inc_rent_10","pct_inc_rent_15","total_hh_00","owner_hh_00","renter_hh_00","own_rate_00","owner_1ymoved_00","renter_1ymoved_00","tot_1ymoved_00","sh_1ymoved_00","owner_5ymoved_00","renter_5ymoved_00","tot_5ymoved_00","sh_5ymoved_00","total_hh_10","owner_hh_10","renter_hh_10","own_rate_10","owner_1ymoved_10","renter_1ymoved_10","tot_1ymoved_10","sh_1ymoved_10","owner_5ymoved_10","renter_5ymoved_10","tot_5ymoved_10","sh_5ymoved_10","total_hh_15","owner_hh_15","renter_hh_15","own_rate_15","owner_1ymoved_15","renter_1ymoved_15","tot_1ymoved_15","sh_1ymoved_15","owner_5ymoved_15","renter_5ymoved_15","tot_5ymoved_15","sh_5ymoved_15","shwhite_hh_00","shblack_hh_00","shasian_hh_00","shother_hh_00","shwhite_hh_10","shblack_hh_10","shasian_hh_10","shother_hh_10","shwhite_hh_15","shblack_hh_15","shasian_hh_15","shother_hh_15","ed1_ns_00","ed2_hs_00","ed3_sc_00","ed4_bc_00","ed1_ns_10","ed2_hs_10","ed3_sc_10","ed4_bc_10","ed1_ns_15","ed2_hs_15","ed3_sc_15","ed4_bc_15"
"1299","36061015602",627.397260273973,733.695652173913,979,26045.2054794521,NA,26045.2054794521,42798.9130434783,NA,42642.3913043478,50455,248971,45870,26.7,26.2,28.3,651,0,651,0,0,62,62,0.0952380952380952,0,189,189,0.0952380952380952,953,19,934,0.0199370409233998,11,458,469,0.492130115424974,11,541,552,0.492130115424974,950,78,872,0.0821052631578947,8,21,29,0.0305263157894737,17,298,315,0.0305263157894737,0.37173579109063,0.382488479262673,0.0537634408602151,0.192012288786482,0.501573976915005,0.157397691500525,0.119622245540399,NA,0.505263157894737,0.173684210526316,0.169473684210526,NA,0.0072661217075386,0.706630336058129,0.190735694822888,0.0953678474114441,0.036281179138322,0.435374149659864,0.0718065003779289,0.456538170823885,0.0235148514851485,0.455445544554455,0.178836633663366,0.34220297029703
"1300","36061015700",1487.67123287671,1723.91304347826,2025,98228.7671232877,155705.479452055,79623.2876712329,110903.260869565,196204.347826087,84567.3913043478,122734,170823,102105,23.1,23.5,27.2,6833,1929,4904,0.282306453973365,256,1003,1259,0.184252890384897,848,2485,3333,0.184252890384897,5950,1917,4033,0.32218487394958,500,1720,2220,0.373109243697479,1137,2323,3460,0.373109243697479,5485,1723,3762,0.314129443938013,0,18,18,0.003281677301732,89,2217,2306,0.003281677301732,0.896824235328553,0.031611298112103,0.0496121762037173,0.0219522903556271,0.905546218487395,0.025546218487395,0.0510924369747899,NA,0.861804922515953,0.00783956244302644,0.118869644484959,NA,0.00286320254506893,0.141039236479321,0.146341463414634,0.709756097560976,0.00228585178055823,0.0879451395572666,0.11657844080847,0.793190567853705,0.00805234021137393,0.0914695520885757,0.0256668344237544,0.874811273276296
"1301","36061015801",1839.72602739726,2052.17391304348,2172,127280.821917808,210249.315068493,94087.6712328767,148236.956521739,207171.739130435,123179.347826087,136750,216607,105112,22.5,22.1,27.5,2838,1140,1698,0.40169133192389,124,428,552,0.194503171247357,413,876,1289,0.194503171247357,2514,1205,1309,0.479315831344471,262,640,902,0.3587907716786,484,875,1359,0.3587907716786,2670,1284,1386,0.480898876404494,0,0,0,0,304,664,968,0,0.921423537702607,0.01092318534179,0.0443974630021142,0.0232558139534884,0.894590294351631,0.00318217979315831,0.0525059665871122,NA,0.880524344569288,0.0262172284644195,0.0853932584269663,NA,0.00582437275985663,0.10752688172043,0.0873655913978495,0.799283154121864,0.00521203506278133,0.100213219616205,0.0592276711679697,0.835347074153044,0.00702859912748425,0.0465341735336888,0.0678623364032962,0.878574890935531
"1302","36061015802",1645.20547945205,2129.34782608696,2394,72108.2191780822,NA,71852.0547945205,80973.9130434783,NA,81076.0869565217,NA,NA,NA,24.1,28.4,27.3,1471,35,1436,0.0237933378653977,8,415,423,0.287559483344663,16,862,878,0.287559483344663,1675,5,1670,0.00298507462686567,0,809,809,0.482985074626866,0,1382,1382,0.482985074626866,1969,71,1898,0.0360589131538852,0,60,60,0.0304723209751143,0,1219,1219,0.0304723209751143,0.732834806254249,0.0768184908225697,0.114887831407206,0.0754588715159755,0.678208955223881,0.0513432835820896,0.217313432835821,NA,0.684103605891315,0.0604367699339766,0.220924327069578,NA,0.017000377786173,0.328673970532678,0.108424631658481,0.545901020022667,0.00274509803921569,0.117254901960784,0.11921568627451,0.76078431372549,0.00152439024390244,0.0524390243902439,0.0789634146341463,0.867073170731707
"1303","36061015900",1375.34246575342,1797.82608695652,1958,101065.753424658,146394.520547945,70346.5753424658,128243.47826087,202933.695652174,82020.652173913,117900,159223,96719,21.8,25.7,26.3,5866,2485,3381,0.423627684964201,347,623,970,0.165359699965905,1160,1660,2820,0.165359699965905,5403,2983,2420,0.552100684804738,666,1012,1678,0.310568202850268,1644,1351,2995,0.310568202850268,5309,2699,2610,0.508381992842343,0,191,191,0.0359766434356753,447,1291,1738,0.0359766434356753,0.883225366518923,0.0153426525741562,0.066655301738834,0.0347766791680873,0.851934110679252,0.0048121414029243,0.106237275587637,NA,0.880956865699755,0.0295724241853456,0.0725183650404973,NA,0.000758533501896334,0.101517067003793,0.129077117572693,0.768647281921618,0.00177552314521243,0.0433734939759036,0.103868103994927,0.850982878883957,0.00269853508095605,0.0354664610639938,0.093934721151375,0.867900282703675
"1304","36061016001",1812.32876712329,NA,2566,211709.589041096,NA,108468.493150685,206452.173913043,NA,92165.2173913043,222222,NA,127679,20,24.4,24.8,1911,1289,622,0.674515960230246,105,99,204,0.106750392464678,370,346,716,0.106750392464678,1563,1189,374,0.760716570697377,139,202,341,0.218170185540627,314,245,559,0.218170185540627,1662,1235,427,0.743080625752106,0,11,11,0.00661853188929001,235,221,456,0.00661853188929001,0.941915227629513,0.0172684458398744,0.0319204604918891,0.00889586603872318,0.935380678182981,0.0223928342930262,0.0422264875239923,NA,0.915764139590854,0.00601684717208183,0.0728038507821901,NA,0.00265339966832504,0.0859038142620232,0.0902155887230514,0.8212271973466,0,0.0368852459016393,0.101713859910581,0.861400894187779,0,0.0592720970537262,0.0374350086655113,0.903292894280763
"1305","36061016002",1082.19178082192,1454.34782608696,1577,79709.5890410959,243816.438356164,61453.4246575342,85416.3043478261,244565.217391304,56232.6086956522,87167,241375,58466,23.2,31,33.3,1373,411,962,0.299344501092498,24,167,191,0.139111434814275,189,410,599,0.139111434814275,1255,464,791,0.369721115537849,101,311,412,0.328286852589641,173,443,616,0.328286852589641,1202,455,747,0.378535773710483,10,22,32,0.0266222961730449,67,373,440,0.0266222961730449,0.746540422432629,0.0597232337946103,0.116533139111435,0.0772032046613256,0.778486055776892,0.0262948207171315,0.0725099601593625,NA,0.793677204658902,0.0282861896838602,0.111480865224626,NA,0.0066283694211224,0.186920017675652,0.182942996022978,0.623508616880248,0.0260170293282876,0.160359508041627,0.076158940397351,0.737464522232734,0,0.111474071049408,0.0767660269497754,0.811759902000817
"1306","36061016100",1583.56164383562,1984.78260869565,2236,94761.6438356164,191035.616438356,83623.2876712329,128442.391304348,NA,109604.347826087,126727,NA,101959,21.4,22.7,25.8,4252,887,3365,0.208607714016933,51,734,785,0.184619002822201,274,1768,2042,0.184619002822201,3812,899,2913,0.235834207764953,125,1334,1459,0.382738719832109,365,1815,2180,0.382738719832109,3610,808,2802,0.22382271468144,0,202,202,0.0559556786703601,142,1500,1642,0.0559556786703601,0.898400752587018,0.0218720602069614,0.0486829727187206,0.0310442144873001,0.936516264428122,0.0102308499475341,0.0367261280167891,NA,0.881994459833795,0.0227146814404432,0.0598337950138504,NA,0.00205690778196778,0.0761055879328077,0.137812821391841,0.784024682893384,0.00328492392807746,0.0968188105117566,0.0797026279391425,0.820193637621023,0,0.0578729800826757,0.0997745208568207,0.842352499060504
"1307","36061016200",630.13698630137,632.608695652174,641,30784.9315068493,43902.7397260274,28667.1232876712,32626.0869565217,46001.0869565217,32411.9565217391,21577,32143,21051,26.1,24.7,33,3942,537,3405,0.136225266362253,46,279,325,0.0824454591577879,228,1063,1291,0.0824454591577879,3960,379,3581,0.0957070707070707,104,745,849,0.214393939393939,222,1359,1581,0.214393939393939,3890,294,3596,0.0755784061696658,0,0,0,0,60,854,914,0,0.168188736681887,0.569761542364282,0.0144596651445967,0.247590055809234,0.229545454545455,0.543686868686869,0.0343434343434343,0.203535353535354,0.261696658097686,0.433419023136247,0.0591259640102828,NA,0.0422388319137841,0.585433686772119,0.246306274986963,0.126021206327134,0.0447227191413238,0.56350626118068,0.221499430801756,0.17027158887624,0.0344827586206897,0.530579050097593,0.21665582303188,0.218282368249837
"1308","36061016300",1505.47945205479,1898.91304347826,1917,105564.383561644,214202.739726027,79545.2054794521,109366.304347826,224694.565217391,76863.0434782609,109971,173333,82244,22.5,27.1,27.4,4126,1202,2924,0.291323315559864,154,472,626,0.151720794958798,469,1310,1779,0.151720794958798,3780,1336,2444,0.353439153439153,284,1123,1407,0.372222222222222,589,1501,2090,0.372222222222222,3826,1320,2506,0.345007841087297,43,93,136,0.0355462624150549,322,1016,1338,0.0355462624150549,0.891177896267571,0.0332040717401842,0.0433834222006786,0.0322346097915657,0.841798941798942,0.0235449735449735,0.10026455026455,NA,0.87401986408782,0.0209095661265029,0.0938316779926816,NA,0.00207003622563395,0.106779368638951,0.121787131274797,0.769363463860618,0,0.0911808669656203,0.118086696562033,0.790732436472347,0.00958466453674121,0.0725949591764288,0.0914093006744764,0.826411075612354
"1309","36061016400",360.27397260274,653.260869565217,861,20352.0547945205,41894.5205479452,20260.2739726027,34677.1739130435,NA,34596.7391304348,33493,NA,33408,23.7,24,27.2,2163,23,2140,0.0106333795654184,0,176,176,0.0813684697179843,0,687,687,0.0813684697179843,2403,12,2391,0.00499375780274657,0,647,647,0.269246774864752,12,1114,1126,0.269246774864752,2602,5,2597,0.00192159877017679,0,52,52,0.0199846272098386,0,905,905,0.0199846272098386,0.285251964863615,0.339343504392048,0.0175681923254739,0.357836338418863,0.333749479816896,0.192259675405743,0.0807324178110695,NA,0.333205226748655,0.298232129131437,0.117601844734819,NA,0.0450397409478952,0.692375625551958,0.181925228142479,0.0806594053576685,0.0502467474203679,0.48609241812472,0.129205921938089,0.334454912516824,0.0438818565400844,0.398523206751055,0.196835443037975,0.360759493670886
"1310","36061016500",1606.84931506849,2022.82608695652,1853,125289.04109589,220191.780821918,96404.1095890411,132669.565217391,226986.956521739,102468.47826087,126346,199625,96085,19,23,23.3,3809,1370,2439,0.359674455237595,149,420,569,0.149383040168023,499,1126,1625,0.149383040168023,3580,1669,1911,0.466201117318436,328,876,1204,0.336312849162011,887,1027,1914,0.336312849162011,3298,1198,2100,0.363250454821104,0,19,19,0.00576106731352335,250,784,1034,0.00576106731352335,0.883433972171174,0.0351798372276188,0.0469939616697296,0.0343922289314781,0.922067039106145,0.0301675977653631,0.0287709497206704,NA,0.848392965433596,0.0560946027895694,0.0591267434808975,NA,0.00161987041036717,0.108711303095752,0.0889128869690425,0.800755939524838,0,0.0785471461799964,0.0696010019681517,0.851851851851852,0.00570918822479929,0.132560214094558,0.100089206066012,0.76164139161463
"1311","36061016600",705.479452054795,1029.34782608696,1100,36091.7808219178,115375.342465753,35560.2739726027,37490.2173913043,38907.6086956522,36785.8695652174,35306,121875,34484,24.5,30.6,31.5,2668,100,2568,0.0374812593703148,0,388,388,0.145427286356822,14,1135,1149,0.145427286356822,2892,128,2764,0.0442600276625173,23,997,1020,0.352697095435685,23,1615,1638,0.352697095435685,2854,141,2713,0.0494043447792572,0,23,23,0.00805886475122635,43,823,866,0.00805886475122635,0.373688155922039,0.244752623688156,0.0419790104947526,0.339580209895052,0.385892116182573,0.184993084370678,0.0892116182572614,NA,0.428170988086896,0.16573230553609,0.062718990889979,NA,0.0788246268656716,0.600279850746269,0.19589552238806,0.125,0.0197855029585799,0.532174556213018,0.178254437869822,0.26978550295858,0.0306042884990253,0.431968810916179,0.203313840155945,0.33411306042885
"1312","36061016700",1864.38356164384,1940.21739130435,2114,127279.452054795,194250.684931507,103463.01369863,145865.217391304,218313.043478261,100384.782608696,113276,NA,85270,20.8,22.3,27.8,3734,1236,2498,0.331012319228709,148,400,548,0.146759507230852,464,1236,1700,0.146759507230852,3475,1303,2172,0.374964028776978,326,706,1032,0.296978417266187,643,1258,1901,0.296978417266187,3206,1248,1958,0.38927011852776,42,8,50,0.0155957579538366,277,769,1046,0.0155957579538366,0.897964649169791,0.015532940546331,0.0439207284413498,0.0425816818425281,0.868201438848921,0.0132374100719424,0.0682014388489209,NA,0.868059887710543,0.0318153462258266,0.0636306924516531,NA,0.00160685591858597,0.0949830387430816,0.0931976432779861,0.810212462060346,0,0.057397504456328,0.113725490196078,0.828877005347594,0.00279608548032754,0.0677052127022169,0.110245656081486,0.81925304573597
"1313","36061016800",489.041095890411,464.130434782609,613,31506.8493150685,NA,28352.0547945205,24180.4347826087,121665.217391304,21164.1304347826,26136,190278,24755,23.6,26.3,27.8,1646,114,1532,0.0692588092345079,0,157,157,0.0953827460510328,27,373,400,0.0953827460510328,1643,151,1492,0.0919050517346318,35,404,439,0.267194157029824,62,769,831,0.267194157029824,1686,100,1586,0.0593119810201661,0,0,0,0,10,259,269,0,0.409477521263669,0.301336573511543,0.0449574726609964,0.244228432563791,0.353621424223981,0.232501521606817,0.0632988435788192,NA,0.374258600237248,0.304270462633452,0.0640569395017794,NA,0.0521072796934866,0.585823754789272,0.153256704980843,0.208812260536398,0.0723684210526316,0.552345537757437,0.147025171624714,0.228260869565217,0.0308411214953271,0.507476635514019,0.147663551401869,0.314018691588785
"1314","36061016900",1568.49315068493,1915.21739130435,2071,102982.191780822,168832.876712329,88713.698630137,113619.565217391,215942.391304348,97146.7391304348,107401,120943,87536,19.9,24.2,25,4808,1231,3577,0.256031613976705,156,676,832,0.173044925124792,568,1693,2261,0.173044925124792,4662,1352,3310,0.29000429000429,273,1201,1474,0.316173316173316,613,1893,2506,0.316173316173316,4045,1333,2712,0.329542645241038,69,221,290,0.0716934487021014,220,1243,1463,0.0716934487021014,0.856905158069884,0.0519966722129784,0.0382695507487521,0.052828618968386,0.870870870870871,0.0216645216645217,0.0566280566280566,NA,0.878862793572311,0.0135970333745365,0.0781211372064277,NA,0.00870908835510605,0.145806995364517,0.126984126984127,0.718499789296249,0.00690238061698831,0.101422735596563,0.106493872376391,0.785181011410058,0.00761421319796954,0.0661484771573604,0.0924809644670051,0.833756345177665
"1315","36061017000",735.616438356164,919.565217391304,1067,36375.3424657534,45786.301369863,34887.6712328767,43055.4347826087,66493.4782608696,39580.4347826087,30711,54231,30453,24.4,26,31.1,3082,317,2765,0.102855288773524,27,380,407,0.13205710577547,58,1239,1297,0.13205710577547,3184,301,2883,0.094535175879397,78,646,724,0.227386934673367,137,1219,1356,0.227386934673367,3263,182,3081,0.0557768924302789,0,29,29,0.00888752681581367,57,880,937,0.00888752681581367,0.308241401687216,0.339065541855938,0.0801427644386762,0.27255029201817,0.328831658291457,0.253454773869347,0.10427135678392,NA,0.2552865461232,0.288078455409133,0.156297885381551,0.362856267238737,0.0684573773549711,0.600447677672076,0.181309457190823,0.14978548778213,0.0303143016551981,0.565928956667287,0.202715268737214,0.201041472940301,0.0599108763822413,0.502228090443968,0.151840237662981,0.28602079551081
"1316","36061017100",1476.71232876712,1692.39130434783,1931,98547.9452054795,230030.136986301,71906.8493150685,127689.130434783,212960.869565217,94063.0434782609,115331,237826,66574,23.3,22.8,28.7,5291,1800,3491,0.34020034020034,155,680,835,0.157815157815158,662,1692,2354,0.157815157815158,4939,1759,3180,0.356144968617129,359,1138,1497,0.303097793075521,830,1632,2462,0.303097793075521,4521,1856,2665,0.410528644105286,0,99,99,0.0218978102189781,233,953,1186,0.0218978102189781,0.866754866754867,0.0506520506520507,0.0374220374220374,0.0451710451710452,0.907268677870014,0.0419113180805831,0.0307754606195586,NA,0.903782349037824,0.0479982304799823,0.0418049104180491,NA,0.00323918113500907,0.114796579424721,0.113112205234517,0.768852034205753,0.00462190268327128,0.12171010399281,0.0778020285017332,0.795865964822185,0.00985349410086866,0.154544275897835,0.0748087644237002,0.760793465577596
"1317","36061017201",616.438356164384,NA,NA,26395.8904109589,40239.7260273973,25952.0547945205,NA,NA,NA,NA,NA,NA,26.8,NA,NA,1417,32,1385,0.0225829216654905,0,201,201,0.141848976711362,10,540,550,0.141848976711362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.311926605504587,0.250529287226535,0.0247000705716302,0.412844036697248,NA,NA,NA,NA,NA,NA,NA,NA,0.0791800643086817,0.655948553054662,0.182073954983923,0.0827974276527331,NA,NA,NA,NA,NA,NA,NA,NA
"1318","36061017202",790.41095890411,NA,NA,26575.3424657534,118442.465753425,26095.8904109589,NA,NA,NA,NA,NA,NA,31.1,NA,NA,324,25,299,0.0771604938271605,0,96,96,0.296296296296296,7,215,222,0.296296296296296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.179012345679012,0.166666666666667,0.0555555555555556,0.598765432098765,NA,NA,NA,NA,NA,NA,NA,NA,0.0536082474226804,0.74020618556701,0.115463917525773,0.0907216494845361,NA,NA,NA,NA,NA,NA,NA,NA
"1319","36061017300",1542.46575342466,1900,1505,95435.6164383562,170493.150684932,78295.8904109589,109958.695652174,240702.173913043,88089.1304347826,113750,164670,81513,23,28.8,26.9,5125,1079,4046,0.210536585365854,102,934,1036,0.202146341463415,353,2094,2447,0.202146341463415,4644,1251,3393,0.26937984496124,232,1401,1633,0.351636520241171,473,1925,2398,0.351636520241171,4195,1036,3159,0.246960667461263,0,22,22,0.00524433849821216,167,1280,1447,0.00524433849821216,0.803707317073171,0.0965853658536585,0.0253658536585366,0.0743414634146341,0.767226528854436,0.0973298880275624,0.0777347114556417,NA,0.738736591179976,0.0781883194278903,0.121334922526818,NA,0.00680920604657497,0.163012392755005,0.129647283126787,0.700531118071633,0.00193610842207164,0.134006361499101,0.0921034435071221,0.771954086571705,0.0174935474620017,0.155721250358474,0.0837396042443361,0.743045597935188
"1320","36061017401",661.643835616438,779.347826086957,825,36372.602739726,74119.1780821918,33032.8767123288,28053.2608695652,93873.9130434783,26639.1304347826,NA,NA,NA,23.7,28.6,38.2,2035,210,1825,0.103194103194103,0,133,133,0.0653562653562654,22,444,466,0.0653562653562654,2045,158,1887,0.0772616136919315,28,344,372,0.181907090464548,66,559,625,0.181907090464548,1929,258,1671,0.133748055987558,0,9,9,0.0046656298600311,109,314,423,0.0046656298600311,0.263390663390663,0.457985257985258,0.0181818181818182,0.26044226044226,0.221515892420538,0.489486552567237,0.0327628361858191,NA,0.280974598237429,0.420425090720581,0.0342146189735614,NA,0.041388518024032,0.582910547396529,0.183177570093458,0.192523364485981,0.0585434173669468,0.534453781512605,0.228851540616246,0.178151260504202,0.00464949928469242,0.470314735336195,0.147711015736767,0.377324749642346
"1321","36061017402",979.452054794521,970.652173913043,1384,34936.9863013699,NA,34936.9863013699,28193.4782608696,NA,28193.4782608696,37426,121458,36176,27,38,32.3,775,0,775,0,0,42,42,0.0541935483870968,0,153,153,0.0541935483870968,876,0,876,0,0,194,194,0.221461187214612,0,477,477,0.221461187214612,887,17,870,0.0191657271702368,0,7,7,0.00789177001127396,17,194,211,0.00789177001127396,0.12258064516129,0.646451612903226,0,0.230967741935484,0.0833333333333333,0.643835616438356,0.0422374429223744,NA,0.255918827508455,0.537767756482525,0.0507328072153326,NA,0.0238095238095238,0.505291005291005,0.310405643738977,0.160493827160494,0.0178117048346056,0.517811704834606,0.180661577608142,0.283715012722646,0.0389447236180905,0.366206030150754,0.207914572864322,0.386934673366834
"1322","36061017500",1494.52054794521,1879.34782608696,1792,119278.082191781,175252.054794521,92038.3561643836,134533.695652174,214964.130434783,90127.1739130435,137344,191339,81574,20.4,24.3,19.2,5517,2087,3430,0.378285299981874,279,528,807,0.146275149537792,972,1445,2417,0.146275149537792,5057,2008,3049,0.397073363654341,324,1055,1379,0.272691318963813,812,1462,2274,0.272691318963813,4771,2347,2424,0.491930412911339,0,64,64,0.0134143785369943,501,1182,1683,0.0134143785369943,0.881094797897408,0.0328076853362335,0.0387891970273699,0.0473083197389886,0.822819853668183,0.0373739371168677,0.0632786236899347,NA,0.935024103961434,0.00523999161601341,0.0297631523789562,NA,0.00934899099304526,0.153118230532436,0.115722266560255,0.721810511914263,0.00846613545816733,0.0959910358565737,0.125871513944223,0.769671314741036,0.00130672368733666,0.110358755048705,0.117486338797814,0.770848182466144
"1323","36061017700",858.904109589041,920.652173913043,979,62671.2328767123,142080.821917808,48031.5068493151,57311.9565217391,155548.913043478,33806.5217391304,77957,140149,50650,22.6,26.5,26.3,4916,1525,3391,0.310211554109032,171,287,458,0.0931651749389748,552,1042,1594,0.0931651749389748,4662,1357,3305,0.291076791076791,195,754,949,0.203560703560704,450,1288,1738,0.203560703560704,4840,1520,3320,0.31404958677686,0,21,21,0.00433884297520661,322,894,1216,0.00433884297520661,0.648087876322213,0.204434499593165,0.0215622457282343,0.125915378356387,0.606177606177606,0.264264264264264,0.0381810381810382,NA,0.560950413223141,0.237396694214876,0.0948347107438016,NA,0.0269826051225859,0.269278181071086,0.143952883166689,0.559786330639638,0.0122390208783297,0.226637868970482,0.202015838732901,0.559107271418287,0.0138047612339766,0.216368502606001,0.175376813635723,0.594449922524299
"1324","36061017800",800,1063.04347826087,1093,30132.8767123288,77397.2602739726,29215.0684931507,36635.8695652174,158016.304347826,35820.652173913,32896,165192,32254,31.6,34.7,29.8,1685,112,1573,0.0664688427299703,17,315,332,0.197032640949555,33,915,948,0.197032640949555,1649,61,1588,0.0369921164342025,13,581,594,0.360218314129776,37,927,964,0.360218314129776,1627,62,1565,0.0381069452980946,0,0,0,0,11,484,495,0,0.370326409495549,0.271810089020772,0,0.35786350148368,0.36931473620376,0.232868405093996,0.0400242571255306,NA,0.417947141979103,0.272894898586355,0.0817455439459127,NA,0.0341463414634146,0.571138211382114,0.271138211382114,0.123577235772358,0.00912569914630556,0.546070061819252,0.18339711510156,0.261407123932882,0.0181537273078409,0.492468134414832,0.187717265353418,0.301660872923909
"1325","36061017900",1335.61643835616,1283.69565217391,1453,78709.5890410959,157817.808219178,63197.2602739726,78967.3913043478,222163.043478261,49456.5217391304,75997,139375,60625,23.4,25.9,31.4,5317,1249,4068,0.234906902388565,126,772,898,0.168892232461915,452,1787,2239,0.168892232461915,4829,1493,3336,0.309173741975564,365,1235,1600,0.331331538620832,661,1631,2292,0.331331538620832,4571,1075,3496,0.235178297965434,23,36,59,0.012907460074382,145,1346,1491,0.012907460074382,0.775625352642468,0.0825653564039872,0.0686477336844085,0.0731615572691367,0.77303789604473,0.0969144750465935,0.0662663077241665,NA,0.803106541238241,0.0461605775541457,0.0485670531612339,NA,0.0144581509484016,0.173630454967502,0.136092319936331,0.675819074147765,0.00619317433126894,0.151271577282909,0.0930293846356569,0.749505863750165,0.0115750915750916,0.188864468864469,0.100659340659341,0.698901098901099
"1326","36061018000",532.876712328767,597.826086956522,753,20090.4109589041,69539.7260273973,19098.6301369863,25338.0434782609,43025,24706.5217391304,31842,176078,30266,28.9,27.2,29.2,2593,81,2512,0.0312379483224065,17,308,325,0.125337446972619,58,1082,1140,0.125337446972619,2582,53,2529,0.0205267234701782,12,616,628,0.243222308288149,24,1016,1040,0.243222308288149,2914,167,2747,0.0573095401509952,0,17,17,0.00583390528483185,48,683,731,0.00583390528483185,0.249132279213266,0.339375241033552,0.00501349787890474,0.406478981874277,0.323392718822618,0.300154918667699,0.0406661502711077,NA,0.251887439945093,0.288263555250515,0.0648592999313658,NA,0.0589849108367627,0.712391403749428,0.156835848193873,0.071787837219936,0.0613308074828321,0.646933459625858,0.14207909069382,0.14965664219749,0.0208495713172253,0.564692127825409,0.175175370226033,0.239282930631333
"1327","36061018100",1017.80821917808,1121.73913043478,1072,72169.8630136986,107264.383561644,65580.8219178082,79531.5217391304,110167.391304348,73258.6956521739,70075,128942,65845,20.2,20.2,24.5,4714,1032,3682,0.218922358930844,112,505,617,0.130886720407297,375,1311,1686,0.130886720407297,4452,971,3481,0.218104222821204,273,968,1241,0.278751123090746,423,1294,1717,0.278751123090746,4354,881,3473,0.202342673403767,62,15,77,0.0176848874598071,141,929,1070,0.0176848874598071,0.68879932117098,0.195587611370386,0.0428510818837505,0.0727619855748833,0.691823899371069,0.19496855345912,0.0599730458221024,NA,0.67156637574644,0.215893431327515,0.0730362884703721,NA,0.00809105869445968,0.191991223258365,0.173889193636862,0.626028524410313,0.00174332841625318,0.0969558803808502,0.184256403379375,0.717044387823522,0.0137385512073272,0.144879267277269,0.15917291146267,0.682209270052734
"1328","36061018200",542.465753424658,561.95652173913,575,21604.1095890411,22571.2328767123,21535.6164383562,24342.3913043478,NA,24129.347826087,23451,NA,22747,27.4,27.4,29.4,2401,33,2368,0.0137442732194919,0,231,231,0.0962099125364431,11,800,811,0.0962099125364431,2589,13,2576,0.00502124372344535,0,868,868,0.335264580919274,0,1163,1163,0.335264580919274,2667,54,2613,0.0202474690663667,0,48,48,0.0179977502812148,0,722,722,0.0179977502812148,0.218242399000417,0.367763431903374,0.0145772594752187,0.399416909620991,0.231749710312862,0.332560834298957,0.015063731170336,NA,0.253843269591301,0.28458942632171,0.0483689538807649,NA,0.0718105423987777,0.691622103386809,0.16322892793481,0.0733384262796028,0.0402198351236573,0.629527854109418,0.171871096677492,0.158381214089433,0.0576545097182791,0.547936230618039,0.177768071631361,0.216641188032321
"1329","36061018300",1317.80821917808,1701.08695652174,1861,74832.8767123288,154389.04109589,63743.8356164384,86361.9565217391,190915.217391304,71495.652173913,100956,152359,74875,24.1,27.4,28.6,4981,1008,3973,0.202369002208392,98,717,815,0.163621762698253,494,1752,2246,0.163621762698253,4457,1031,3426,0.231321516715279,378,1316,1694,0.380076284496298,656,2122,2778,0.380076284496298,4377,1248,3129,0.285126799177519,0,91,91,0.0207904957733607,185,1425,1610,0.0207904957733607,0.72234491066051,0.094358562537643,0.075888375828147,0.1074081509737,0.768005384787974,0.0953556203724478,0.0861566075835764,NA,0.814941740918437,0.0406671236006397,0.0980123372172721,NA,0.01473769605192,0.186722552731206,0.141968631692807,0.656571119524067,0.0109049709672851,0.127177453618468,0.149553887551338,0.712363687862909,0.00302114803625378,0.0963890087757157,0.0820025895554597,0.818587253632571
"1330","36061018400",389.041095890411,622.826086956522,647,20030.1369863014,76141.095890411,19698.6301369863,29604.347826087,108904.347826087,26546.7391304348,25581,99474,22414,24.4,29.3,30.6,2246,23,2223,0.0102404274265361,0,179,179,0.0796972395369546,8,695,703,0.0796972395369546,2963,206,2757,0.0695241309483631,24,728,752,0.253796827539656,188,1437,1625,0.253796827539656,2880,268,2612,0.0930555555555556,0,38,38,0.0131944444444444,43,675,718,0.0131944444444444,0.195458593054319,0.539180765805877,0.00890471950133571,0.256455921638468,0.239284508943638,0.423557205534931,0.0452244346945663,NA,0.209722222222222,0.410763888888889,0.0704861111111111,NA,0.0663956639566396,0.690785907859079,0.18970189701897,0.0531165311653117,0.0466949666464524,0.562361026884981,0.24115625631696,0.149787750151607,0.0402834008097166,0.489676113360324,0.157287449392713,0.312753036437247
